#stokes,freq,ind,real,imag,etax,etay
11,935.83200000,2,20.16608800,-4.98950560,0.97000000,1.01000000
11,935.83200000,3,218.26303610,358.64150080,0.97000000,1.01000000
11,935.83200000,4,0.08847110,0.12191390,0.97000000,1.01000000
11,935.83200000,5,-0.51804610,0.07431730,0.97000000,1.01000000
11,935.83200000,6,0.13677820,-0.10311070,0.97000000,1.01000000
11,935.83200000,7,-0.19739270,-0.03564710,0.97000000,1.01000000
11,935.83200000,8,27.34878640,4.86045920,0.97000000,1.01000000
11,935.83200000,9,-50.91320290,2.02980530,0.97000000,1.01000000
11,935.83200000,10,-397.92926320,-656.18298350,0.97000000,1.01000000
11,935.83200000,11,-37.25062210,5.40589410,0.97000000,1.01000000
11,935.83200000,12,-0.13626040,-0.08803790,0.97000000,1.01000000
11,935.83200000,13,0.21714900,-0.12860790,0.97000000,1.01000000
11,935.83200000,14,0.15023340,-0.41432650,0.97000000,1.01000000
11,935.83200000,15,-0.18398560,0.27906670,0.97000000,1.01000000
11,935.83200000,16,-0.19953650,0.26582400,0.97000000,1.01000000
11,935.83200000,17,-0.09638690,-0.33205370,0.97000000,1.01000000
11,935.83200000,18,10.48787600,0.09506700,0.97000000,1.01000000
11,935.83200000,19,-24.91056250,1.77887140,0.97000000,1.01000000
11,935.83200000,20,0.47915850,1.89713050,0.97000000,1.01000000
11,935.83200000,21,-149.06116500,-182.06619100,0.97000000,1.01000000
11,935.83200000,22,13.01405630,-5.50357860,0.97000000,1.01000000
11,935.83200000,23,-34.52736480,-50.49733010,0.97000000,1.01000000
11,935.83200000,24,0.11440450,-0.25505510,0.97000000,1.01000000
11,935.83200000,25,0.27713920,-0.15481470,0.97000000,1.01000000
11,935.83200000,26,0.17918210,0.54933910,0.97000000,1.01000000
11,935.83200000,27,-0.05826950,0.13695410,0.97000000,1.01000000
11,935.83200000,28,0.08534420,0.07198100,0.97000000,1.01000000
11,935.83200000,29,0.02765450,-0.45794590,0.97000000,1.01000000
11,935.83200000,30,-0.05781440,-0.13914360,0.97000000,1.01000000
11,935.83200000,31,0.15075360,0.26688980,0.97000000,1.01000000
11,935.83200000,32,7.08066550,-4.10410970,0.97000000,1.01000000
11,935.83200000,33,-9.60395730,1.26879960,0.97000000,1.01000000
11,935.83200000,34,1.45740070,-3.66891160,0.97000000,1.01000000
11,935.83200000,35,27.18296950,-0.80200290,0.97000000,1.01000000
11,935.83200000,36,16.14044650,19.05937040,0.97000000,1.01000000
11,935.83200000,37,-14.12065890,-12.52864540,0.97000000,1.01000000
11,935.83200000,38,10.11311300,10.90839180,0.97000000,1.01000000
11,935.83200000,39,-9.33610700,-9.43137500,0.97000000,1.01000000
11,935.83200000,40,0.04697460,0.29517830,0.97000000,1.01000000
11,935.83200000,41,-0.08516840,0.50331160,0.97000000,1.01000000
11,935.83200000,42,-0.43496020,-0.09744260,0.97000000,1.01000000
11,935.83200000,43,-0.04254440,-0.38679170,0.97000000,1.01000000
11,935.83200000,44,-0.03562650,0.01546230,0.97000000,1.01000000
11,935.83200000,45,-0.19723330,-0.35537080,0.97000000,1.01000000
11,935.83200000,46,-0.10040060,0.07540560,0.97000000,1.01000000
11,935.83200000,47,0.12860960,0.35486810,0.97000000,1.01000000
11,935.83200000,48,0.26802370,-0.13222570,0.97000000,1.01000000
11,935.83200000,49,-0.02543510,0.04708500,0.97000000,1.01000000
11,935.83200000,50,-1.41883440,2.38344400,0.97000000,1.01000000
11,935.83200000,51,-0.94409180,-2.13889820,0.97000000,1.01000000
11,935.83200000,52,-3.16848350,2.00698740,0.97000000,1.01000000
11,935.83200000,53,5.45906530,-0.22490800,0.97000000,1.01000000
11,935.83200000,54,-11.17910600,-0.67752290,0.97000000,1.01000000
11,935.83200000,55,-1.19200160,-0.23029230,0.97000000,1.01000000
11,935.83200000,56,-0.00136130,-3.32178250,0.97000000,1.01000000
11,935.83200000,57,1.20511920,0.34195060,0.97000000,1.01000000
11,935.83200000,58,-1.49867320,-2.71811670,0.97000000,1.01000000
11,935.83200000,59,0.44159550,0.31434720,0.97000000,1.01000000
11,935.83200000,60,-0.10507930,-0.15194950,0.97000000,1.01000000
11,935.83200000,61,-0.26066880,-0.38819650,0.97000000,1.01000000
11,935.83200000,62,0.36784920,-0.21498920,0.97000000,1.01000000
11,935.83200000,63,0.04763930,0.30822770,0.97000000,1.01000000
11,935.83200000,64,0.05388420,0.05929370,0.97000000,1.01000000
11,935.83200000,65,0.03404930,-0.24479880,0.97000000,1.01000000
12,935.83200000,0,260.04388250,-0.82083150,0.97000000,1.01000000
12,935.83200000,1,22.67035290,5.56052390,0.97000000,1.01000000
12,935.83200000,2,-4.74504580,2.38984230,0.97000000,1.01000000
12,935.83200000,3,20.59428750,-87.38951870,0.97000000,1.01000000
12,935.83200000,4,-351.62402620,21.48231960,0.97000000,1.01000000
12,935.83200000,5,1.74732500,8.56818790,0.97000000,1.01000000
12,935.83200000,6,11.09255640,-0.96105210,0.97000000,1.01000000
12,935.83200000,7,5.16651810,7.34195850,0.97000000,1.01000000
12,935.83200000,8,-5.15532550,3.00912870,0.97000000,1.01000000
12,935.83200000,9,10.33722210,-4.59046910,0.97000000,1.01000000
12,935.83200000,10,-38.27981410,157.30641710,0.97000000,1.01000000
12,935.83200000,11,0.86558900,-11.15196480,0.97000000,1.01000000
12,935.83200000,12,66.74316230,-41.04758350,0.97000000,1.01000000
12,935.83200000,13,-2.10646260,-19.06036910,0.97000000,1.01000000
12,935.83200000,14,-5.74017960,0.30627110,0.97000000,1.01000000
12,935.83200000,15,1.30461530,1.18333750,0.97000000,1.01000000
12,935.83200000,16,-8.16631740,-3.91537070,0.97000000,1.01000000
12,935.83200000,17,-32.95033390,-13.05240690,0.97000000,1.01000000
12,935.83200000,18,-3.82076310,1.54670100,0.97000000,1.01000000
12,935.83200000,19,5.72741260,-2.80581400,0.97000000,1.01000000
12,935.83200000,20,-0.18463320,0.50176220,0.97000000,1.01000000
12,935.83200000,21,-9.98737810,32.16917960,0.97000000,1.01000000
12,935.83200000,22,-0.38213000,6.74560220,0.97000000,1.01000000
12,935.83200000,23,-2.90111830,11.03219430,0.97000000,1.01000000
12,935.83200000,24,16.08367950,44.66666830,0.97000000,1.01000000
12,935.83200000,25,5.42651810,14.76246970,0.97000000,1.01000000
12,935.83200000,26,6.50532660,1.80945900,0.97000000,1.01000000
12,935.83200000,27,7.85254980,0.26025820,0.97000000,1.01000000
12,935.83200000,28,6.79557150,0.85614990,0.97000000,1.01000000
12,935.83200000,29,1.70391760,0.19699910,0.97000000,1.01000000
12,935.83200000,30,-8.13589200,3.43346520,0.97000000,1.01000000
12,935.83200000,31,6.79475960,6.00619510,0.97000000,1.01000000
12,935.83200000,32,-0.38932340,-0.15606580,0.97000000,1.01000000
12,935.83200000,33,1.44024830,-1.01659910,0.97000000,1.01000000
12,935.83200000,34,-0.13578640,-0.40109380,0.97000000,1.01000000
12,935.83200000,35,-5.68230970,3.02903280,0.97000000,1.01000000
12,935.83200000,36,1.21500370,-2.03695160,0.97000000,1.01000000
12,935.83200000,37,-0.72768580,1.61931310,0.97000000,1.01000000
12,935.83200000,38,0.31210270,-1.20174040,0.97000000,1.01000000
12,935.83200000,39,-0.51097500,1.24019850,0.97000000,1.01000000
12,935.83200000,40,17.51502730,-26.04397650,0.97000000,1.01000000
12,935.83200000,41,-0.40121210,-6.87771320,0.97000000,1.01000000
12,935.83200000,42,-0.78914750,-6.75361970,0.97000000,1.01000000
12,935.83200000,43,-2.06713010,-0.30343190,0.97000000,1.01000000
12,935.83200000,44,2.43419700,2.00978510,0.97000000,1.01000000
12,935.83200000,45,0.17981660,0.95189900,0.97000000,1.01000000
12,935.83200000,46,-4.92211560,-2.03171310,0.97000000,1.01000000
12,935.83200000,47,-0.53813700,-1.94127140,0.97000000,1.01000000
12,935.83200000,48,7.86922460,1.88769440,0.97000000,1.01000000
12,935.83200000,49,10.34684710,1.16783530,0.97000000,1.01000000
12,935.83200000,50,0.10032900,0.29118450,0.97000000,1.01000000
12,935.83200000,51,0.58978350,-0.04502560,0.97000000,1.01000000
12,935.83200000,52,0.43965450,0.46831490,0.97000000,1.01000000
12,935.83200000,53,-1.15512300,0.55421200,0.97000000,1.01000000
12,935.83200000,54,2.41862090,-0.98160990,0.97000000,1.01000000
12,935.83200000,55,0.19265780,0.52907970,0.97000000,1.01000000
12,935.83200000,56,-0.10131880,0.16119980,0.97000000,1.01000000
12,935.83200000,57,-0.05786450,-0.30723730,0.97000000,1.01000000
12,935.83200000,58,-0.02235360,-0.49376130,0.97000000,1.01000000
12,935.83200000,59,0.00322720,-0.83163910,0.97000000,1.01000000
12,935.83200000,60,-16.70355270,4.32222760,0.97000000,1.01000000
12,935.83200000,61,1.53695500,2.26024820,0.97000000,1.01000000
12,935.83200000,62,-0.92770620,4.35946640,0.97000000,1.01000000
12,935.83200000,63,-0.26916220,0.34871210,0.97000000,1.01000000
12,935.83200000,64,0.30067230,-3.93636400,0.97000000,1.01000000
12,935.83200000,65,-0.01729990,-0.33057840,0.97000000,1.01000000
9,989.33200000,0,238.40284400,-0.64204980,0.97000000,1.02000000
9,989.33200000,1,25.39288510,5.29420700,0.97000000,1.02000000
9,989.33200000,2,0.01338400,-3.93196480,0.97000000,1.02000000
9,989.33200000,3,38.89174990,-50.22447010,0.97000000,1.02000000
9,989.33200000,4,-310.78591550,28.02851800,0.97000000,1.02000000
9,989.33200000,5,-12.62343800,3.06229020,0.97000000,1.02000000
9,989.33200000,6,7.00315030,0.11887750,0.97000000,1.02000000
9,989.33200000,7,6.63595100,8.64304770,0.97000000,1.02000000
9,989.33200000,8,0.62829880,-4.73158420,0.97000000,1.02000000
9,989.33200000,9,-1.25978310,8.51434560,0.97000000,1.02000000
9,989.33200000,10,-71.10725120,91.79034820,0.97000000,1.02000000
9,989.33200000,11,3.14644370,-5.44908090,0.97000000,1.02000000
9,989.33200000,12,45.80696380,-51.00746640,0.97000000,1.02000000
9,989.33200000,13,26.66236500,2.12105320,0.97000000,1.02000000
9,989.33200000,14,-6.21412940,1.94899900,0.97000000,1.02000000
9,989.33200000,15,4.01831120,-0.09023470,0.97000000,1.02000000
9,989.33200000,16,-7.01304380,-4.24375100,0.97000000,1.02000000
9,989.33200000,17,-32.27995520,-14.63402900,0.97000000,1.02000000
9,989.33200000,18,0.10457290,-3.05163560,0.97000000,1.02000000
9,989.33200000,19,-0.76722700,5.16568650,0.97000000,1.02000000
9,989.33200000,20,0.38614830,-0.02660810,0.97000000,1.02000000
9,989.33200000,21,-16.67289190,20.24258530,0.97000000,1.02000000
9,989.33200000,22,-1.84354920,2.59064610,0.97000000,1.02000000
9,989.33200000,23,-5.11087260,6.61106460,0.97000000,1.02000000
9,989.33200000,24,19.84687110,45.25653600,0.97000000,1.02000000
9,989.33200000,25,-12.59918760,-6.36267030,0.97000000,1.02000000
9,989.33200000,26,10.24280320,-0.90977930,0.97000000,1.02000000
9,989.33200000,27,8.19117060,0.23869790,0.97000000,1.02000000
9,989.33200000,28,2.45643980,1.24295420,0.97000000,1.02000000
9,989.33200000,29,-0.40547520,2.11377100,0.97000000,1.02000000
9,989.33200000,30,-5.03213580,4.69205360,0.97000000,1.02000000
9,989.33200000,31,0.93168410,4.55158660,0.97000000,1.02000000
9,989.33200000,32,1.35732400,0.84129390,0.97000000,1.02000000
9,989.33200000,33,-0.50220750,2.03013950,0.97000000,1.02000000
9,989.33200000,34,-0.97404960,0.82147220,0.97000000,1.02000000
9,989.33200000,35,0.53821050,-4.74796560,0.97000000,1.02000000
9,989.33200000,36,1.79294510,-1.91249230,0.97000000,1.02000000
9,989.33200000,37,-0.43753380,1.28256160,0.97000000,1.02000000
9,989.33200000,38,0.95220190,-0.76437800,0.97000000,1.02000000
9,989.33200000,39,-0.71534330,0.88871970,0.97000000,1.02000000
9,989.33200000,40,18.07469150,-20.99359360,0.97000000,1.02000000
9,989.33200000,41,1.16825000,3.40519690,0.97000000,1.02000000
9,989.33200000,42,3.04908400,-4.41477910,0.97000000,1.02000000
9,989.33200000,43,-4.60521040,0.76287430,0.97000000,1.02000000
9,989.33200000,44,3.70773330,1.54453140,0.97000000,1.02000000
9,989.33200000,45,1.12242010,0.00532750,0.97000000,1.02000000
9,989.33200000,46,-0.78458490,-2.22724680,0.97000000,1.02000000
9,989.33200000,47,-0.06160140,-2.64874620,0.97000000,1.02000000
9,989.33200000,48,4.47541900,0.62700650,0.97000000,1.02000000
9,989.33200000,49,10.63215550,4.20745970,0.97000000,1.02000000
9,989.33200000,50,-1.54921770,-0.26087470,0.97000000,1.02000000
9,989.33200000,51,-0.70377090,-0.25874500,0.97000000,1.02000000
9,989.33200000,52,0.31132530,-0.39640440,0.97000000,1.02000000
9,989.33200000,53,0.15548290,-0.97005960,0.97000000,1.02000000
9,989.33200000,54,-0.07872870,1.73602270,0.97000000,1.02000000
9,989.33200000,55,0.06586800,1.28923670,0.97000000,1.02000000
9,989.33200000,56,-0.51011800,0.90886020,0.97000000,1.02000000
9,989.33200000,57,-0.10824560,0.14344240,0.97000000,1.02000000
9,989.33200000,58,-0.28118190,0.30149130,0.97000000,1.02000000
9,989.33200000,59,0.44314040,-0.31385660,0.97000000,1.02000000
9,989.33200000,60,-11.47814090,0.50968550,0.97000000,1.02000000
9,989.33200000,61,-3.07041550,-0.51126180,0.97000000,1.02000000
9,989.33200000,62,-4.33673310,3.85783520,0.97000000,1.02000000
9,989.33200000,63,-3.49379570,-1.08928130,0.97000000,1.02000000
9,989.33200000,64,2.56171710,-2.47682110,0.97000000,1.02000000
9,989.33200000,65,-0.91806240,-1.13358160,0.97000000,1.02000000
10,989.33200000,0,-0.00882760,0.00210240,0.97000000,1.02000000
10,989.33200000,1,-0.18809250,-0.12417190,0.97000000,1.02000000
10,989.33200000,2,0.69215970,5.95343580,0.97000000,1.02000000
10,989.33200000,3,-277.27649760,254.18321100,0.97000000,1.02000000
10,989.33200000,4,0.19711270,-0.17928150,0.97000000,1.02000000
10,989.33200000,5,-0.16789670,-0.14581090,0.97000000,1.02000000
10,989.33200000,6,0.04425790,-0.04050370,0.97000000,1.02000000
10,989.33200000,7,0.08969070,-0.14363900,0.97000000,1.02000000
10,989.33200000,8,3.01555060,-6.64121070,0.97000000,1.02000000
10,989.33200000,9,-5.90580610,-3.03842100,0.97000000,1.02000000
10,989.33200000,10,501.64835660,-468.68159370,0.97000000,1.02000000
10,989.33200000,11,-56.98521460,-27.63644600,0.97000000,1.02000000
10,989.33200000,12,-0.08752250,0.18415840,0.97000000,1.02000000
10,989.33200000,13,0.25068330,0.17368650,0.97000000,1.02000000
10,989.33200000,14,0.07371680,-0.36262560,0.97000000,1.02000000
10,989.33200000,15,0.01803060,-0.14191860,0.97000000,1.02000000
10,989.33200000,16,0.12846880,0.30362160,0.97000000,1.02000000
10,989.33200000,17,0.00695100,0.42689910,0.97000000,1.02000000
10,989.33200000,18,2.47899580,1.12836120,0.97000000,1.02000000
10,989.33200000,19,4.17915170,-0.11579200,0.97000000,1.02000000
10,989.33200000,20,0.64677320,1.49129500,0.97000000,1.02000000
10,989.33200000,21,84.26595550,-161.61293370,0.97000000,1.02000000
10,989.33200000,22,29.16058950,15.62180070,0.97000000,1.02000000
10,989.33200000,23,33.27226250,-39.05590460,0.97000000,1.02000000
10,989.33200000,24,-0.46908760,0.10701540,0.97000000,1.02000000
10,989.33200000,25,0.20672710,-0.25664490,0.97000000,1.02000000
10,989.33200000,26,-0.00541650,0.35880080,0.97000000,1.02000000
10,989.33200000,27,0.44533490,-0.11229630,0.97000000,1.02000000
10,989.33200000,28,-0.08919120,0.15053510,0.97000000,1.02000000
10,989.33200000,29,0.05131470,0.27319710,0.97000000,1.02000000
10,989.33200000,30,-0.13540300,-0.24871670,0.97000000,1.02000000
10,989.33200000,31,-0.06515130,-0.30350030,0.97000000,1.02000000
10,989.33200000,32,-1.89711820,1.85418340,0.97000000,1.02000000
10,989.33200000,33,-5.36872470,-0.43518910,0.97000000,1.02000000
10,989.33200000,34,-1.29476400,-1.34400650,0.97000000,1.02000000
10,989.33200000,35,1.81558720,1.61254150,0.97000000,1.02000000
10,989.33200000,36,-2.86286900,17.38329210,0.97000000,1.02000000
10,989.33200000,37,0.14501800,-12.53426260,0.97000000,1.02000000
10,989.33200000,38,-1.00878030,3.87611160,0.97000000,1.02000000
10,989.33200000,39,2.18473910,-9.61083310,0.97000000,1.02000000
10,989.33200000,40,0.67150240,-0.30862540,0.97000000,1.02000000
10,989.33200000,41,-0.30306540,0.23965920,0.97000000,1.02000000
10,989.33200000,42,0.03761960,-0.16065190,0.97000000,1.02000000
10,989.33200000,43,-0.46738060,0.10758730,0.97000000,1.02000000
10,989.33200000,44,0.18972130,0.22664850,0.97000000,1.02000000
10,989.33200000,45,-0.07945910,-0.14894290,0.97000000,1.02000000
10,989.33200000,46,0.09177130,-0.31683680,0.97000000,1.02000000
10,989.33200000,47,-0.15453120,-0.20174670,0.97000000,1.02000000
10,989.33200000,48,-0.08149480,0.03180200,0.97000000,1.02000000
10,989.33200000,49,0.16188250,0.17844160,0.97000000,1.02000000
10,989.33200000,50,-0.81105570,2.65001920,0.97000000,1.02000000
10,989.33200000,51,1.90227180,-1.76924300,0.97000000,1.02000000
10,989.33200000,52,0.17737970,0.30690900,0.97000000,1.02000000
10,989.33200000,53,0.36075520,0.31486360,0.97000000,1.02000000
10,989.33200000,54,-2.48923990,0.03696930,0.97000000,1.02000000
10,989.33200000,55,-0.04563810,0.45792600,0.97000000,1.02000000
10,989.33200000,56,-1.62285790,-1.08424840,0.97000000,1.02000000
10,989.33200000,57,1.65172780,-0.73156200,0.97000000,1.02000000
10,989.33200000,58,-1.65720960,1.84819020,0.97000000,1.02000000
10,989.33200000,59,-1.33099340,0.11763470,0.97000000,1.02000000
10,989.33200000,60,-0.42662840,0.23479000,0.97000000,1.02000000
10,989.33200000,61,-0.06458120,-0.12449290,0.97000000,1.02000000
10,989.33200000,62,-0.14004750,0.05496020,0.97000000,1.02000000
10,989.33200000,63,0.01918980,-0.04829740,0.97000000,1.02000000
10,989.33200000,64,-0.22798440,-0.24191020,0.97000000,1.02000000
10,989.33200000,65,0.01173090,-0.02732280,0.97000000,1.02000000
11,989.33200000,0,0.01410450,-0.00401610,0.97000000,1.02000000
11,989.33200000,1,0.07961480,-0.01700420,0.97000000,1.02000000
11,989.33200000,2,-4.64492810,-31.76916780,0.97000000,1.02000000
11,989.33200000,3,95.62495120,367.80494380,0.97000000,1.02000000
11,989.33200000,4,0.21482520,-0.06838380,0.97000000,1.02000000
11,989.33200000,5,-0.02606640,0.18411780,0.97000000,1.02000000
11,989.33200000,6,-0.04110380,-0.37008920,0.97000000,1.02000000
11,989.33200000,7,-0.03062680,-0.12955410,0.97000000,1.02000000
11,989.33200000,8,-1.31503110,-18.18353500,0.97000000,1.02000000
11,989.33200000,9,7.84782850,57.77357360,0.97000000,1.02000000
11,989.33200000,10,-173.81765460,-678.70059830,0.97000000,1.02000000
11,989.33200000,11,-33.65156880,30.22471900,0.97000000,1.02000000
11,989.33200000,12,-0.09098240,0.11160980,0.97000000,1.02000000
11,989.33200000,13,0.20734890,0.02493170,0.97000000,1.02000000
11,989.33200000,14,-0.12178660,0.07822980,0.97000000,1.02000000
11,989.33200000,15,0.20709710,0.27462480,0.97000000,1.02000000
11,989.33200000,16,0.09714710,0.23083840,0.97000000,1.02000000
11,989.33200000,17,0.00453970,-0.05782330,0.97000000,1.02000000
11,989.33200000,18,-4.52587780,-15.68920190,0.97000000,1.02000000
11,989.33200000,19,5.24010420,30.15432710,0.97000000,1.02000000
11,989.33200000,20,0.17694030,0.72221540,0.97000000,1.02000000
11,989.33200000,21,-84.27177190,-166.59143110,0.97000000,1.02000000
11,989.33200000,22,12.03730740,-13.28915430,0.97000000,1.02000000
11,989.33200000,23,-16.90913460,-50.16333310,0.97000000,1.02000000
11,989.33200000,24,-0.34727700,0.21980880,0.97000000,1.02000000
11,989.33200000,25,-0.44830830,0.11301960,0.97000000,1.02000000
11,989.33200000,26,-0.07566090,-0.21228300,0.97000000,1.02000000
11,989.33200000,27,0.05081140,-0.27659970,0.97000000,1.02000000
11,989.33200000,28,-0.01959050,0.12883480,0.97000000,1.02000000
11,989.33200000,29,-0.21345410,0.02009190,0.97000000,1.02000000
11,989.33200000,30,-0.05486610,0.20268550,0.97000000,1.02000000
11,989.33200000,31,-0.11583590,0.27928970,0.97000000,1.02000000
11,989.33200000,32,-0.68744840,-8.40531980,0.97000000,1.02000000
11,989.33200000,33,2.20308160,9.04547810,0.97000000,1.02000000
11,989.33200000,34,-1.15168300,-1.25510880,0.97000000,1.02000000
11,989.33200000,35,-4.56452040,-32.08790760,0.97000000,1.02000000
11,989.33200000,36,12.10233540,13.28554820,0.97000000,1.02000000
11,989.33200000,37,-7.96940520,-9.12244970,0.97000000,1.02000000
11,989.33200000,38,7.41382480,5.74295120,0.97000000,1.02000000
11,989.33200000,39,-5.71066930,-7.83775530,0.97000000,1.02000000
11,989.33200000,40,0.15940260,-0.50943620,0.97000000,1.02000000
11,989.33200000,41,0.41807930,-0.49242300,0.97000000,1.02000000
11,989.33200000,42,0.45139790,0.15558830,0.97000000,1.02000000
11,989.33200000,43,0.00053590,0.70932380,0.97000000,1.02000000
